,Target
66529,0
195060,1
147514,1
153621,1
98833,0
77739,0
225633,1
218879,1
229477,1
48171,0
231077,1
64231,0
17275,0
234604,1
36410,0
84769,0
115957,0
5161,0
154877,1
85036,0
27766,0
63334,0
53539,0
189387,1
62965,0
161148,1
245887,1
144249,1
33476,0
85813,0
110289,0
250164,1
108190,0
115753,0
246803,1
195043,1
222628,1
118159,0
233744,1
155864,1
234137,1
665,0
28382,0
9151,0
195768,1
105906,0
215845,1
133198,1
125244,0
42982,0
176427,1
198415,1
62156,0
210600,1
87178,0
134018,1
46385,0
63218,0
109664,0
52555,0
126004,0
169194,1
129482,1
68896,0
125597,0
226248,1
16763,0
24975,0
71965,0
208300,1
206665,1
147408,1
31828,0
59757,0
70931,0
137751,1
212162,1
170133,1
124314,0
38925,0
45873,0
207325,1
167823,1
205480,1
115297,0
159698,1
202746,1
230256,1
123157,0
112690,0
82638,0
147476,1
208010,1
58548,0
31598,0
137365,1
180431,1
24090,0
37183,0
14840,0
158937,1
197861,1
138008,1
12443,0
153081,1
53145,0
12120,0
215427,1
161728,1
2727,0
226293,1
79071,0
185183,1
140533,1
250253,1
36575,0
247847,1
146273,1
182553,1
17696,0
133220,1
68172,0
191572,1
74097,0
47226,0
237259,1
86072,0
223641,1
139398,1
189634,1
62013,0
175442,1
169068,1
230345,1
40652,0
12662,0
57558,0
197767,1
146065,1
21120,0
117282,0
83898,0
180993,1
176084,1
75042,0
63682,0
130824,1
164318,1
193005,1
95940,0
185119,1
209247,1
131934,1
93653,0
2805,0
100455,0
90546,0
216915,1
89525,0
195807,1
235136,1
232180,1
223886,1
217848,1
199929,1
155132,1
114373,0
81676,0
216788,1
34903,0
241791,1
136792,1
117483,0
148947,1
94702,0
102199,0
226591,1
243186,1
90424,0
68616,0
11698,0
225317,1
117139,0
20206,0
239459,1
118131,0
140024,1
22281,0
230803,1
42634,0
148891,1
115910,0
17922,0
62023,0
169909,1
216342,1
186571,1
190381,1
131684,1
93441,0
163699,1
171725,1
244701,1
49467,0
74150,0
62696,0
171963,1
239221,1
159037,1
162577,1
231833,1
115014,0
104081,0
247015,1
45534,0
68228,0
206776,1
92157,0
134610,1
99688,0
207814,1
193010,1
244615,1
200928,1
121967,0
13981,0
210091,1
182504,1
243410,1
218827,1
59806,0
243690,1
148275,1
50651,0
87123,0
71262,0
7768,0
220366,1
245390,1
141353,1
80754,0
108421,0
147015,1
135176,1
198756,1
228529,1
18175,0
81870,0
51908,0
145340,1
9849,0
232486,1
19521,0
77793,0
184226,1
237083,1
60258,0
30289,0
144896,1
226571,1
120773,0
2620,0
51409,0
8515,0
69303,0
244979,1
215289,1
174434,1
143570,1
55685,0
107204,0
60477,0
132475,1
230204,1
180012,1
224582,1
108285,0
56179,0
114646,0
24986,0
8180,0
249243,1
764,0
238126,1
52492,0
53748,0
125109,0
91311,0
66609,0
144174,1
96981,0
103657,0
215852,1
211924,1
171431,1
227820,1
245665,1
193378,1
6073,0
239204,1
61804,0
5659,0
234075,1
200650,1
182518,1
239483,1
124625,0
68277,0
124262,0
244812,1
5815,0
200549,1
88773,0
214332,1
140079,1
53075,0
20833,0
102943,0
155781,1
196963,1
168687,1
168230,1
164484,1
22323,0
171374,1
191795,1
201427,1
11891,0
134678,1
152168,1
241776,1
103426,0
173739,1
104086,0
20968,0
81667,0
163230,1
52753,0
116059,0
145236,1
158492,1
57917,0
20870,0
83217,0
235494,1
81514,0
126279,0
244879,1
183881,1
133506,1
166601,1
182195,1
134728,1
6814,0
2285,0
71337,0
228450,1
130603,1
12475,0
95974,0
229063,1
132156,1
195121,1
142557,1
53154,0
116167,0
209752,1
113617,0
129876,1
41079,0
4284,0
255111,1
167842,1
90852,0
216297,1
217460,1
153112,1
231406,1
242089,1
245772,1
153614,1
93434,0
133035,1
231995,1
53202,0
31848,0
216189,1
8160,0
241688,1
37230,0
105535,0
142327,1
248772,1
5899,0
148974,1
208895,1
185867,1
251305,1
73036,0
177534,1
9631,0
145262,1
111550,0
21121,0
173415,1
173821,1
115521,0
177812,1
15724,0
120326,0
44994,0
117468,0
80577,0
174697,1
96937,0
170045,1
19491,0
83370,0
5524,0
26435,0
202180,1
231463,1
11049,0
65568,0
61013,0
137510,1
18028,0
194010,1
130333,1
41000,0
7685,0
132206,1
201510,1
246927,1
186320,1
66398,0
11369,0
187281,1
62616,0
45372,0
221188,1
181454,1
79988,0
184098,1
48517,0
11470,0
176162,1
184574,1
153595,1
118323,0
215224,1
59895,0
188984,1
60468,0
172839,1
66277,0
50238,0
80618,0
77513,0
175784,1
160286,1
162421,1
92584,0
28352,0
254604,1
78315,0
18015,0
54316,0
253594,1
135462,1
113506,0
34061,0
87430,0
99585,0
10131,0
208802,1
100337,0
176417,1
226498,1
122714,0
36642,0
159797,1
96220,0
76235,0
10304,0
183611,1
90194,0
84085,0
111021,0
188399,1
251845,1
135317,1
52378,0
154050,1
115460,0
215316,1
222943,1
196420,1
233880,1
7814,0
117973,0
5884,0
7903,0
205430,1
5515,0
227263,1
233479,1
124393,0
215209,1
107153,0
81285,0
172398,1
233213,1
251159,1
146387,1
69904,0
136603,1
40870,0
192174,1
87119,0
121170,0
98480,0
229487,1
229534,1
72023,0
26212,0
71148,0
68934,0
173547,1
5257,0
109919,0
187261,1
114972,0
178230,1
243339,1
54718,0
183725,1
202599,1
21304,0
30382,0
155371,1
25341,0
190200,1
130493,1
243787,1
129008,1
34999,0
87017,0
226273,1
127683,0
125147,0
196841,1
44752,0
181147,1
235332,1
23680,0
232955,1
87887,0
90735,0
112098,0
18388,0
136413,1
161616,1
109532,0
107002,0
57080,0
254953,1
24061,0
232871,1
236095,1
122924,0
8553,0
60962,0
164905,1
182078,1
26600,0
62557,0
19373,0
28552,0
164956,1
73527,0
146578,1
22985,0
236961,1
9765,0
213108,1
29786,0
228963,1
195733,1
92886,0
16144,0
234352,1
197040,1
131669,1
253335,1
145080,1
173195,1
219922,1
38266,0
74975,0
231202,1
10053,0
42702,0
225217,1
116270,0
166550,1
251260,1
215148,1
199265,1
249027,1
114838,0
242971,1
63944,0
135251,1
229638,1
214249,1
212611,1
216390,1
180590,1
226251,1
42658,0
213003,1
140722,1
132026,1
202761,1
120091,0
156982,1
117384,0
166568,1
42752,0
228410,1
123718,0
146440,1
62294,0
113909,0
28173,0
118322,0
35244,0
26683,0
240026,1
125677,0
66348,0
143856,1
237115,1
452,0
217415,1
109312,0
142073,1
83845,0
59181,0
240590,1
208223,1
222755,1
171286,1
45090,0
212809,1
137861,1
22423,0
246801,1
231286,1
225670,1
109612,0
182023,1
125399,0
33244,0
166542,1
167427,1
96328,0
144367,1
84723,0
102409,0
23130,0
161482,1
74342,0
4581,0
97509,0
61083,0
11846,0
74200,0
182036,1
144876,1
143109,1
80919,0
117224,0
26416,0
245559,1
65117,0
13006,0
16555,0
82721,0
237272,1
198312,1
225380,1
193541,1
153904,1
151572,1
53105,0
220538,1
145622,1
18940,0
173875,1
234864,1
83135,0
247651,1
141960,1
240441,1
58759,0
59037,0
144327,1
18150,0
94329,0
226869,1
95140,0
142703,1
142670,1
237912,1
125892,0
174910,1
188255,1
163325,1
200570,1
105764,0
42557,0
11627,0
127119,0
86304,0
186393,1
134416,1
67723,0
236972,1
87549,0
208066,1
130079,1
160688,1
67850,0
52479,0
207220,1
207558,1
112473,0
146091,1
195948,1
103511,0
168858,1
159602,1
27312,0
239977,1
191194,1
170262,1
233038,1
200811,1
3935,0
248847,1
229877,1
112561,0
24318,0
146287,1
121980,0
88790,0
47658,0
158636,1
670,0
30757,0
229233,1
209578,1
199815,1
119328,0
106005,0
134730,1
74057,0
187470,1
66547,0
153135,1
65921,0
106211,0
25219,0
197153,1
135168,1
54774,0
235054,1
100552,0
204015,1
7593,0
51112,0
248447,1
221173,1
159646,1
171805,1
85880,0
180875,1
178069,1
178925,1
49200,0
140461,1
241671,1
127792,0
65539,0
169262,1
163806,1
213704,1
157904,1
77482,0
204183,1
204790,1
141734,1
166385,1
107989,0
78071,0
109647,0
69861,0
154465,1
109672,0
131965,1
96554,0
44319,0
135156,1
42020,0
76714,0
182302,1
72319,0
135152,1
78975,0
10734,0
193519,1
226142,1
217868,1
109257,0
248608,1
129830,1
74081,0
30968,0
49764,0
45043,0
167038,1
176705,1
196170,1
170897,1
210411,1
107617,0
110509,0
23319,0
164362,1
191644,1
252005,1
254419,1
179794,1
185601,1
160929,1
35501,0
95318,0
235458,1
141809,1
235602,1
147755,1
249705,1
214399,1
43004,0
178493,1
216003,1
55588,0
27104,0
212537,1
185125,1
212404,1
216421,1
84960,0
133083,1
40475,0
59054,0
40885,0
146075,1
67032,0
139335,1
67726,0
23448,0
112430,0
84858,0
241538,1
109051,0
101712,0
175683,1
98386,0
232353,1
45013,0
159544,1
221151,1
213756,1
126329,0
1346,0
98418,0
243029,1
50818,0
160212,1
24426,0
176354,1
250420,1
154067,1
42673,0
80981,0
93617,0
101943,0
110788,0
243217,1
217628,1
40666,0
166654,1
77489,0
56276,0
31878,0
106278,0
121077,0
175994,1
48847,0
51624,0
168965,1
144401,1
49626,0
99708,0
232931,1
197860,1
106154,0
173229,1
167428,1
133497,1
136389,1
197278,1
226526,1
45730,0
102424,0
77325,0
197456,1
124059,0
104084,0
19019,0
21730,0
193392,1
165421,1
205465,1
219645,1
166253,1
136047,1
187159,1
185889,1
90534,0
245521,1
118700,0
61399,0
154597,1
226373,1
83725,0
77332,0
23511,0
236947,1
90865,0
212331,1
180790,1
236967,1
192843,1
213568,1
50739,0
202547,1
157878,1
14474,0
151721,1
63015,0
35805,0
30526,0
136027,1
129402,1
12679,0
49612,0
153495,1
216625,1
253688,1
230015,1
110207,0
21401,0
167433,1
198810,1
155935,1
22506,0
35923,0
173776,1
48131,0
52800,0
173250,1
210562,1
193009,1
59719,0
89502,0
187630,1
130236,1
177980,1
152321,1
125750,0
134577,1
115522,0
201069,1
214628,1
18936,0
160398,1
197298,1
246010,1
105962,0
198049,1
87011,0
238487,1
213684,1
10417,0
168922,1
190988,1
203125,1
192532,1
159099,1
207105,1
95972,0
160092,1
45875,0
139217,1
46477,0
182303,1
236173,1
175222,1
78056,0
22981,0
85356,0
59890,0
193815,1
100959,0
237833,1
174187,1
125306,0
125095,0
205212,1
193824,1
112504,0
35649,0
85985,0
202244,1
208964,1
141509,1
244676,1
228235,1
8349,0
117260,0
22189,0
192848,1
165068,1
181560,1
244735,1
123564,0
75324,0
246400,1
190099,1
252128,1
40150,0
123250,0
12426,0
209997,1
131206,1
47384,0
141987,1
20553,0
108142,0
203518,1
196045,1
207958,1
210264,1
200857,1
152434,1
216095,1
55342,0
151323,1
208266,1
198889,1
202215,1
160800,1
202958,1
228743,1
194382,1
237566,1
153481,1
233515,1
80732,0
121601,0
212075,1
211423,1
220602,1
38641,0
121744,0
109256,0
25652,0
152988,1
251897,1
43633,0
64789,0
170497,1
238512,1
199719,1
107450,0
158224,1
224767,1
141361,1
187025,1
98279,0
66300,0
59934,0
56116,0
234407,1
237249,1
162428,1
135555,1
173270,1
103402,0
216112,1
171126,1
42288,0
65277,0
154615,1
161699,1
203099,1
147735,1
218993,1
64962,0
137020,1
124818,0
194399,1
208057,1
249630,1
194328,1
150616,1
100759,0
2061,0
32643,0
232307,1
48836,0
146078,1
102465,0
243944,1
12638,0
141986,1
199004,1
130309,1
5758,0
147210,1
4084,0
228269,1
250238,1
192943,1
182350,1
125755,0
198981,1
159507,1
74156,0
193258,1
140419,1
253750,1
244389,1
150555,1
159701,1
42852,0
32863,0
42214,0
169324,1
217597,1
194776,1
43316,0
226585,1
12759,0
213372,1
128815,1
50173,0
76725,0
41282,0
117133,0
184365,1
191619,1
142252,1
143055,1
71220,0
95705,0
176239,1
150867,1
82682,0
243904,1
119637,0
223608,1
233067,1
63646,0
47302,0
176439,1
34934,0
107106,0
97938,0
77009,0
114805,0
51632,0
131931,1
245917,1
105325,0
116315,0
146043,1
17212,0
238028,1
123785,0
21916,0
199011,1
214547,1
223279,1
111199,0
133459,1
177032,1
149274,1
213799,1
79566,0
16431,0
20348,0
54932,0
161066,1
193401,1
115496,0
49644,0
180945,1
146529,1
25453,0
91449,0
171152,1
128504,1
51877,0
161029,1
70408,0
124939,0
11019,0
126433,0
187188,1
193130,1
192884,1
58887,0
3056,0
24337,0
29834,0
16294,0
58686,0
160698,1
34638,0
16598,0
248308,1
253701,1
160885,1
165947,1
181867,1
179382,1
210026,1
25747,0
80017,0
11420,0
60353,0
75849,0
57719,0
98767,0
48566,0
107012,0
40063,0
20800,0
207586,1
78842,0
88125,0
111164,0
170522,1
7703,0
120035,0
241936,1
160764,1
116348,0
138930,1
30764,0
197930,1
171085,1
242619,1
87391,0
166361,1
146563,1
251692,1
167123,1
178548,1
237504,1
104370,0
224147,1
17819,0
186677,1
96762,0
83608,0
220067,1
1943,0
41948,0
38650,0
67036,0
76862,0
39937,0
142119,1
162821,1
41290,0
204657,1
242624,1
15707,0
243440,1
224255,1
249608,1
18225,0
220267,1
192315,1
45826,0
146677,1
91921,0
129669,1
3415,0
37397,0
205663,1
56257,0
38193,0
110787,0
156853,1
238294,1
224250,1
185861,1
214138,1
234728,1
177162,1
158264,1
133067,1
252798,1
53625,0
80257,0
68868,0
7165,0
114768,0
53991,0
188737,1
92063,0
152880,1
1053,0
193177,1
144339,1
100234,0
225619,1
10594,0
246248,1
117198,0
11539,0
171002,1
122516,0
166517,1
185767,1
136536,1
135874,1
31803,0
226022,1
79618,0
15202,0
47829,0
161918,1
164711,1
102663,0
78283,0
82238,0
189920,1
227062,1
5564,0
237404,1
31325,0
35302,0
229168,1
177199,1
51066,0
54832,0
245128,1
234700,1
255462,1
236372,1
52162,0
190533,1
238912,1
909,0
5511,0
233768,1
115954,0
228615,1
145968,1
241452,1
21658,0
78494,0
148719,1
181393,1
71397,0
210179,1
240250,1
36863,0
7361,0
172262,1
181070,1
193777,1
197265,1
83375,0
40009,0
155980,1
76994,0
67674,0
152840,1
242811,1
101860,0
178319,1
2305,0
5249,0
249663,1
158786,1
85005,0
177916,1
60388,0
60761,0
41926,0
125585,0
196283,1
26174,0
218869,1
78955,0
148,0
200653,1
167785,1
179642,1
98764,0
15880,0
74113,0
92235,0
163463,1
191302,1
36918,0
63781,0
47817,0
81856,0
94375,0
167641,1
120917,0
150172,1
67122,0
138820,1
192650,1
42412,0
166544,1
108183,0
97137,0
142379,1
150029,1
191235,1
135323,1
192756,1
6678,0
66404,0
221169,1
169760,1
205543,1
3880,0
22062,0
167777,1
143375,1
200910,1
64404,0
75671,0
47729,0
251444,1
144900,1
166634,1
226843,1
254321,1
145330,1
60352,0
17760,0
43372,0
37586,0
75902,0
111860,0
123807,0
41,0
126413,0
238192,1
103929,0
61912,0
250410,1
115770,0
226351,1
54987,0
161298,1
236053,1
117665,0
118286,0
205345,1
199870,1
49900,0
157475,1
227565,1
15256,0
65371,0
38831,0
214594,1
215106,1
194677,1
236721,1
207056,1
179177,1
45028,0
27996,0
85194,0
57724,0
107129,0
142632,1
45097,0
216093,1
36639,0
92844,0
143361,1
204251,1
214568,1
47277,0
254191,1
198511,1
85911,0
21912,0
39078,0
11925,0
72118,0
89491,0
94748,0
246915,1
161642,1
6361,0
19559,0
148951,1
22781,0
200585,1
63870,0
113941,0
120061,0
82009,0
251319,1
112492,0
147703,1
145039,1
230544,1
178164,1
96252,0
98887,0
186181,1
189523,1
108821,0
97796,0
111094,0
14717,0
227608,1
146575,1
93600,0
234321,1
186995,1
55948,0
145576,1
174106,1
228988,1
227496,1
74482,0
111528,0
132686,1
181183,1
67801,0
174658,1
200739,1
101756,0
3359,0
46718,0
239897,1
243425,1
160426,1
207199,1
57211,0
50358,0
159522,1
194117,1
137688,1
159675,1
18948,0
133585,1
2351,0
40469,0
222188,1
209087,1
213114,1
254195,1
47100,0
219670,1
240983,1
75755,0
58446,0
107339,0
234844,1
143073,1
254401,1
119051,0
26947,0
142303,1
74045,0
57063,0
37329,0
24946,0
6785,0
213613,1
91328,0
186022,1
99849,0
208111,1
231766,1
239077,1
27219,0
60896,0
119826,0
174835,1
56874,0
71887,0
62317,0
242090,1
134187,1
53918,0
187602,1
37176,0
248472,1
19507,0
153602,1
44020,0
17543,0
65254,0
69213,0
16662,0
10104,0
97440,0
149074,1
103031,0
193018,1
69094,0
15165,0
210577,1
237670,1
69067,0
253782,1
13729,0
96697,0
185710,1
30543,0
29721,0
172674,1
158053,1
219728,1
18974,0
6652,0
57091,0
173434,1
77958,0
185629,1
20751,0
87640,0
17325,0
73848,0
176096,1
222238,1
40637,0
94923,0
151735,1
123992,0
182271,1
24427,0
207792,1
7914,0
114326,0
24472,0
220742,1
150162,1
226015,1
143573,1
102767,0
191260,1
25605,0
5832,0
46428,0
54758,0
90386,0
26221,0
62458,0
166855,1
3790,0
236895,1
180084,1
70785,0
41679,0
173187,1
17590,0
110615,0
206892,1
221127,1
180080,1
20900,0
185416,1
37985,0
10867,0
227401,1
20830,0
37056,0
110877,0
20491,0
22764,0
201289,1
169284,1
144048,1
91069,0
230936,1
117699,0
189005,1
251574,1
221388,1
97650,0
202437,1
139702,1
66727,0
172489,1
242002,1
2361,0
9629,0
167092,1
21448,0
104301,0
204373,1
207418,1
48505,0
210883,1
216795,1
18763,0
92392,0
21638,0
143264,1
70534,0
159691,1
173948,1
1719,0
33781,0
237017,1
231977,1
241391,1
70343,0
199952,1
221373,1
244422,1
99453,0
86428,0
153213,1
118434,0
226609,1
50719,0
32562,0
40289,0
83113,0
88606,0
32353,0
231124,1
80721,0
157524,1
200055,1
65382,0
134107,1
65604,0
124105,0
146828,1
159520,1
48191,0
242718,1
170352,1
38655,0
240095,1
4215,0
129329,1
23103,0
236557,1
182562,1
139753,1
123488,0
9001,0
203294,1
109244,0
188818,1
94515,0
222472,1
114753,0
81415,0
53419,0
72791,0
90213,0
91138,0
5647,0
166831,1
167866,1
13096,0
13688,0
219448,1
126242,0
88707,0
137070,1
81636,0
199220,1
52806,0
106553,0
43408,0
234767,1
208143,1
184814,1
235873,1
177963,1
73038,0
72253,0
122342,0
54767,0
19201,0
67586,0
171731,1
44158,0
134003,1
57434,0
110131,0
104719,0
234398,1
116029,0
53848,0
179700,1
153794,1
225904,1
150002,1
107072,0
105096,0
222832,1
23282,0
47253,0
192416,1
114412,0
139672,1
244186,1
37036,0
24868,0
176614,1
31260,0
246215,1
56478,0
140718,1
95257,0
8792,0
128336,1
9979,0
55908,0
40967,0
198092,1
252465,1
161178,1
149316,1
67127,0
237373,1
250876,1
114657,0
21734,0
241061,1
178156,1
193135,1
249513,1
196205,1
33972,0
222957,1
65536,0
4458,0
14815,0
233086,1
207854,1
152431,1
245503,1
229652,1
229094,1
239987,1
186398,1
198140,1
247546,1
167598,1
94604,0
123377,0
168927,1
185430,1
184056,1
123264,0
215954,1
168065,1
146664,1
166649,1
244634,1
33977,0
147581,1
31693,0
142940,1
119694,0
121406,0
154530,1
231086,1
203855,1
8616,0
241794,1
77841,0
204307,1
120771,0
183823,1
121079,0
96203,0
127413,0
178803,1
156607,1
173928,1
107126,0
86185,0
49012,0
200348,1
228347,1
106121,0
229658,1
125992,0
14895,0
51045,0
252996,1
207083,1
26465,0
39483,0
82024,0
181080,1
161593,1
174941,1
159944,1
207169,1
64481,0
134371,1
92437,0
80802,0
854,0
26502,0
223031,1
102659,0
211083,1
34546,0
65853,0
210505,1
65030,0
157444,1
29314,0
247402,1
246779,1
160384,1
146279,1
98389,0
21816,0
231509,1
30183,0
41442,0
240390,1
90275,0
187858,1
185396,1
133120,1
54151,0
138536,1
55294,0
5833,0
144714,1
219170,1
99914,0
177129,1
161713,1
185680,1
183892,1
59102,0
211752,1
127705,0
169606,1
159312,1
229545,1
117842,0
123181,0
190220,1
62565,0
151552,1
229941,1
153573,1
73658,0
106686,0
117579,0
114958,0
17459,0
37244,0
129457,1
187018,1
117787,0
197497,1
172989,1
26615,0
186248,1
132710,1
44970,0
87797,0
113568,0
184304,1
216449,1
134199,1
128481,1
122960,0
184453,1
57516,0
167620,1
30444,0
31940,0
204340,1
60509,0
118595,0
218499,1
159932,1
94457,0
250857,1
168765,1
18931,0
29593,0
1992,0
243099,1
166827,1
83286,0
220335,1
253279,1
219530,1
233857,1
44019,0
101058,0
225472,1
152680,1
38073,0
77149,0
170202,1
84808,0
28807,0
30998,0
115098,0
152681,1
65074,0
134225,1
151771,1
116488,0
204386,1
91500,0
203760,1
18548,0
208076,1
211829,1
114748,0
25656,0
224470,1
219049,1
85205,0
192225,1
196338,1
76985,0
51246,0
97488,0
251529,1
201364,1
15489,0
36695,0
240637,1
184416,1
228486,1
193964,1
228033,1
46935,0
45017,0
121328,0
247122,1
78828,0
30147,0
70704,0
252844,1
241535,1
175216,1
20087,0
11213,0
180316,1
167002,1
3410,0
194084,1
93987,0
66098,0
44525,0
13540,0
87897,0
174391,1
86375,0
239256,1
26797,0
169647,1
15306,0
8572,0
169074,1
30515,0
10635,0
244591,1
165187,1
94359,0
86464,0
174252,1
56208,0
222843,1
253659,1
183107,1
232621,1
170172,1
131744,1
243254,1
186555,1
165650,1
246844,1
37302,0
185295,1
113915,0
248932,1
212985,1
69654,0
189800,1
17753,0
231275,1
232277,1
69293,0
24221,0
36958,0
77114,0
161435,1
229799,1
11397,0
108593,0
30554,0
195880,1
252134,1
243559,1
205326,1
122632,0
127561,0
51343,0
234412,1
167253,1
15339,0
115310,0
71637,0
232703,1
189157,1
92590,0
40853,0
99738,0
182753,1
240091,1
160069,1
76873,0
131554,1
224681,1
181482,1
239030,1
119619,0
226382,1
64688,0
118505,0
217852,1
19330,0
155579,1
175526,1
174033,1
11223,0
200423,1
72932,0
224186,1
183640,1
151135,1
143126,1
111695,0
54143,0
246745,1
27579,0
246749,1
158050,1
204749,1
45207,0
181281,1
225361,1
134954,1
91856,0
183596,1
59809,0
137380,1
59755,0
254513,1
34984,0
9146,0
154466,1
37534,0
101928,0
216572,1
180919,1
198739,1
62214,0
234232,1
243491,1
193662,1
35263,0
32247,0
159221,1
74982,0
172620,1
53615,0
46565,0
194889,1
171918,1
46207,0
241784,1
17360,0
118416,0
168490,1
74335,0
74355,0
19623,0
227554,1
128277,1
202916,1
40331,0
241505,1
114541,0
164198,1
86553,0
184908,1
77111,0
118838,0
236966,1
240844,1
205919,1
74257,0
249911,1
193273,1
95429,0
188490,1
152469,1
235975,1
164032,1
29377,0
190781,1
37828,0
4990,0
4940,0
44001,0
140092,1
166438,1
91074,0
113154,0
123454,0
213259,1
13943,0
245351,1
39044,0
92710,0
13818,0
197167,1
123617,0
208382,1
169786,1
178100,1
203805,1
46692,0
51158,0
119511,0
64112,0
34252,0
27182,0
1101,0
128101,1
213001,1
192750,1
95086,0
232631,1
45586,0
68352,0
161004,1
66739,0
129288,1
143643,1
238163,1
126606,0
175029,1
255425,1
150336,1
148934,1
158588,1
137154,1
225967,1
106489,0
246916,1
132879,1
114943,0
128655,1
66916,0
232887,1
63515,0
233265,1
178338,1
73012,0
219712,1
124712,0
167530,1
245704,1
179703,1
13513,0
88665,0
89214,0
222878,1
189039,1
181496,1
123474,0
62808,0
48164,0
179362,1
220646,1
1949,0
228569,1
9660,0
72212,0
153263,1
178264,1
14308,0
118756,0
176738,1
235952,1
7810,0
121337,0
183962,1
223562,1
223627,1
239162,1
122980,0
224174,1
18754,0
191066,1
228011,1
136491,1
215460,1
53294,0
118431,0
197390,1
234651,1
115638,0
80833,0
233468,1
90961,0
197435,1
41583,0
6260,0
233275,1
3644,0
193106,1
100438,0
50513,0
135335,1
8768,0
188385,1
68837,0
175824,1
219341,1
239966,1
163367,1
22664,0
216861,1
162632,1
87685,0
17299,0
33205,0
208563,1
120809,0
251333,1
192330,1
114944,0
111728,0
95840,0
244003,1
7338,0
247723,1
94045,0
160809,1
154174,1
141593,1
60559,0
151769,1
86032,0
203300,1
245979,1
75934,0
160184,1
90606,0
210303,1
141049,1
168848,1
250324,1
69401,0
68355,0
204918,1
235801,1
121474,0
55302,0
85809,0
206144,1
217428,1
29118,0
130754,1
70450,0
42314,0
9348,0
69944,0
38964,0
34969,0
139390,1
20038,0
176584,1
139525,1
131920,1
213868,1
155940,1
132495,1
92222,0
87926,0
252780,1
152623,1
154498,1
